1.300000000000e+01	1.876306594477e+03	2.065690232669e-02	1.379772699492e+00	2.198616789401e+00	-3.492489354970e-02	-1.298614355270e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.400000000000e+01	1.882405902872e+03	-1.381139437672e-03	1.356928633445e+00	1.000000000000e+01	-8.618210360400e-03	-2.377667144032e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.500000000000e+01	1.883834369557e+03	-5.102629563055e-03	1.334786567682e+00	-7.143066628923e+00	-1.482802157328e-03	-2.097658165608e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.600000000000e+01	1.864191302928e+03	-6.178844440540e-03	1.316990022553e+00	-3.214306662892e+01	-6.979470709673e-04	-1.577169496737e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.700000000000e+01	1.836718664035e+03	-6.465247033663e-03	1.300079976681e+00	-2.280221115751e+01	1.343295025597e-04	-1.962227600152e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.800000000000e+01	1.826416452878e+03	-5.177045330952e-03	1.270644028727e+00	2.197788842494e+00	3.184078610864e-03	-3.828120067468e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.900000000000e+01	1.829078995241e+03	-1.227422296018e-03	1.233550484380e+00	3.127295884520e+00	3.489048345754e-03	-3.566857127685e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.000000000000e+01	1.831653658190e+03	-1.783464911477e-03	1.198602052390e+00	2.022030013542e+00	-7.248610961565e-03	-3.451322202942e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.100000000000e+01	1.834784197881e+03	-1.958159827609e-02	1.168690553190e+00	4.239049367237e+00	-2.803367643562e-02	-2.161663746000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.200000000000e+01	1.838638296181e+03	-5.390695482584e-02	1.160181187012e+00	3.469147234014e+00	-3.768982495177e-02	6.135056173018e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.300000000000e+01	1.842675262901e+03	-8.486975109188e-02	1.182019845052e+00	4.604786204802e+00	-1.811262369930e-02	3.517297754855e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.400000000000e+01	1.846570097154e+03	-8.507944452128e-02	1.221395501241e+00	3.184882301658e+00	1.672994060115e-02	3.926293372463e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.500000000000e+01	1.851054007556e+03	-5.772452379342e-02	1.253462773995e+00	5.782938502264e+00	3.312466707793e-02	2.363043455193e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.600000000000e+01	1.855234178280e+03	-2.274837772528e-02	1.272040388933e+00	2.577402946589e+00	3.751141055029e-02	1.573354245154e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.700000000000e+01	1.858744793256e+03	1.578475975576e-02	1.287334989229e+00	4.443827004498e+00	3.761066328971e-02	1.577517084618e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.800000000000e+01	1.863449658076e+03	4.973556460503e-02	1.306867263356e+00	4.965902635352e+00	2.879975632088e-02	2.504099201188e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.900000000000e+01	1.868146556688e+03	6.859944338069e-02	1.338907196722e+00	4.427894589024e+00	5.439500414553e-03	3.800897211248e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.000000000000e+01	1.872783895032e+03	5.591652873409e-02	1.373689863909e+00	4.846782099957e+00	-2.927724892037e-02	2.452289489820e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.100000000000e+01	1.876306594477e+03	2.065690232669e-02	1.379772699492e+00	2.198616789401e+00	-3.492489354970e-02	-1.298614355270e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.200000000000e+01	1.882405902872e+03	-1.381139437672e-03	1.356928633445e+00	1.000000000000e+01	-8.618210360400e-03	-2.377667144032e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.300000000000e+01	1.883834369557e+03	-5.102629563055e-03	1.334786567682e+00	-7.143066628923e+00	-1.482802157328e-03	-2.097658165608e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.400000000000e+01	1.864191302928e+03	-6.178844440540e-03	1.316990022553e+00	-3.214306662892e+01	-6.979470709673e-04	-1.577169496737e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.500000000000e+01	1.836718664035e+03	-6.465247033663e-03	1.300079976681e+00	-2.280221115751e+01	1.343295025597e-04	-1.962227600152e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.600000000000e+01	1.826416452878e+03	-5.177045330952e-03	1.270644028727e+00	2.197788842494e+00	3.184078610864e-03	-3.828120067468e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.700000000000e+01	1.829078995241e+03	-1.227422296018e-03	1.233550484380e+00	3.127295884520e+00	3.489048345754e-03	-3.566857127685e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.800000000000e+01	1.831653658190e+03	-1.783464911477e-03	1.198602052390e+00	2.022030013542e+00	-7.248610961565e-03	-3.451322202942e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.900000000000e+01	1.834784197881e+03	-1.958159827609e-02	1.168690553190e+00	4.239049367237e+00	-2.803367643562e-02	-2.161663746000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.000000000000e+01	1.838638296181e+03	-5.390695482584e-02	1.160181187012e+00	3.469147234014e+00	-3.768982495177e-02	6.135056173018e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.100000000000e+01	1.842675262901e+03	-8.486975109188e-02	1.182019845052e+00	4.604786204802e+00	-1.811262369930e-02	3.517297754855e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.200000000000e+01	1.846570097154e+03	-8.507944452128e-02	1.221395501241e+00	3.184882301658e+00	1.672994060115e-02	3.926293372463e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.300000000000e+01	1.851054007556e+03	-5.772452379342e-02	1.253462773995e+00	5.782938502264e+00	3.312466707793e-02	2.363043455193e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.400000000000e+01	1.855234178280e+03	-2.274837772528e-02	1.272040388933e+00	2.577402946589e+00	3.751141055029e-02	1.573354245154e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.500000000000e+01	1.858744793256e+03	1.578475975576e-02	1.287334989229e+00	4.443827004498e+00	3.761066328971e-02	1.577517084618e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.600000000000e+01	1.863449658076e+03	4.973556460503e-02	1.306867263356e+00	4.965902635352e+00	2.879975632088e-02	2.504099201188e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.700000000000e+01	1.868146556688e+03	6.859944338069e-02	1.338907196722e+00	4.427894589024e+00	5.439500414553e-03	3.800897211248e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.800000000000e+01	1.872783895032e+03	5.591652873409e-02	1.373689863909e+00	4.846782099957e+00	-2.927724892037e-02	2.452289489820e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.900000000000e+01	1.876306594477e+03	2.065690232669e-02	1.379772699492e+00	2.198616789401e+00	-3.492489354970e-02	-1.298614355270e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.000000000000e+01	1.882405902872e+03	-1.381139437672e-03	1.356928633445e+00	1.000000000000e+01	-8.618210360400e-03	-2.377667144032e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.100000000000e+01	1.883834369557e+03	-5.102629563055e-03	1.334786567682e+00	-7.143066628923e+00	-1.482802157328e-03	-2.097658165608e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.200000000000e+01	1.864191302928e+03	-6.178844440540e-03	1.316990022553e+00	-3.214306662892e+01	-6.979470709673e-04	-1.577169496737e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.300000000000e+01	1.836718664035e+03	-6.465247033663e-03	1.300079976681e+00	-2.280221115751e+01	1.343295025597e-04	-1.962227600152e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.400000000000e+01	1.826416452878e+03	-5.177045330952e-03	1.270644028727e+00	2.197788842494e+00	3.184078610864e-03	-3.828120067468e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.500000000000e+01	1.829078995241e+03	-1.227422296018e-03	1.233550484380e+00	3.127295884520e+00	3.489048345754e-03	-3.566857127685e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.600000000000e+01	1.831653658190e+03	-1.783464911477e-03	1.198602052390e+00	2.022030013542e+00	-7.248610961565e-03	-3.451322202942e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.700000000000e+01	1.834784197881e+03	-1.958159827609e-02	1.168690553190e+00	4.239049367237e+00	-2.803367643562e-02	-2.161663746000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.800000000000e+01	1.838638296181e+03	-5.390695482584e-02	1.160181187012e+00	3.469147234014e+00	-3.768982495177e-02	6.135056173018e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.900000000000e+01	1.842675262901e+03	-8.486975109188e-02	1.182019845052e+00	4.604786204802e+00	-1.811262369930e-02	3.517297754855e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.000000000000e+01	1.846570097154e+03	-8.507944452128e-02	1.221395501241e+00	3.184882301658e+00	1.672994060115e-02	3.926293372463e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.100000000000e+01	1.851054007556e+03	-5.772452379342e-02	1.253462773995e+00	5.782938502264e+00	3.312466707793e-02	2.363043455193e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.200000000000e+01	1.855234178280e+03	-2.274837772528e-02	1.272040388933e+00	2.577402946589e+00	3.751141055029e-02	1.573354245154e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.300000000000e+01	1.858744793256e+03	1.578475975576e-02	1.287334989229e+00	4.443827004498e+00	3.761066328971e-02	1.577517084618e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.400000000000e+01	1.863449658076e+03	4.973556460503e-02	1.306867263356e+00	4.965902635352e+00	2.879975632088e-02	2.504099201188e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.500000000000e+01	1.868146556688e+03	6.859944338069e-02	1.338907196722e+00	4.427894589024e+00	5.439500414553e-03	3.800897211248e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.600000000000e+01	1.872783895032e+03	5.591652873409e-02	1.373689863909e+00	4.846782099957e+00	-2.927724892037e-02	2.452289489820e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.700000000000e+01	1.876306594477e+03	2.065690232669e-02	1.379772699492e+00	2.198616789401e+00	-3.492489354970e-02	-1.298614355270e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.800000000000e+01	1.882405902872e+03	-1.381139437672e-03	1.356928633445e+00	1.000000000000e+01	-8.618210360400e-03	-2.377667144032e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.900000000000e+01	1.883834369557e+03	-5.102629563055e-03	1.334786567682e+00	-7.143066628923e+00	-1.482802157328e-03	-2.097658165608e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.000000000000e+01	1.864191302928e+03	-6.178844440540e-03	1.316990022553e+00	-3.214306662892e+01	-6.979470709673e-04	-1.577169496737e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.100000000000e+01	1.836718664035e+03	-6.465247033663e-03	1.300079976681e+00	-2.280221115751e+01	1.343295025597e-04	-1.962227600152e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.200000000000e+01	1.826416452878e+03	-5.177045330952e-03	1.270644028727e+00	2.197788842494e+00	3.184078610864e-03	-3.828120067468e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.300000000000e+01	1.829078995241e+03	-1.227422296018e-03	1.233550484380e+00	3.127295884520e+00	3.489048345754e-03	-3.566857127685e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.400000000000e+01	1.831653658190e+03	-1.783464911477e-03	1.198602052390e+00	2.022030013542e+00	-7.248610961565e-03	-3.451322202942e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.500000000000e+01	1.834784197881e+03	-1.958159827609e-02	1.168690553190e+00	4.239049367237e+00	-2.803367643562e-02	-2.161663746000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.600000000000e+01	1.838638296181e+03	-5.390695482584e-02	1.160181187012e+00	3.469147234014e+00	-3.768982495177e-02	6.135056173018e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.700000000000e+01	1.842675262901e+03	-8.486975109188e-02	1.182019845052e+00	4.604786204802e+00	-1.811262369930e-02	3.517297754855e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.800000000000e+01	1.846570097154e+03	-8.507944452128e-02	1.221395501241e+00	3.184882301658e+00	1.672994060115e-02	3.926293372463e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.900000000000e+01	1.851054007556e+03	-5.772452379342e-02	1.253462773995e+00	5.782938502264e+00	3.312466707793e-02	2.363043455193e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.000000000000e+01	1.855234178280e+03	-2.274837772528e-02	1.272040388933e+00	2.577402946589e+00	3.751141055029e-02	1.573354245154e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.100000000000e+01	1.858744793256e+03	1.578475975576e-02	1.287334989229e+00	4.443827004498e+00	3.761066328971e-02	1.577517084618e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.200000000000e+01	1.863449658076e+03	4.973556460503e-02	1.306867263356e+00	4.965902635352e+00	2.879975632088e-02	2.504099201188e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.300000000000e+01	1.868146556688e+03	6.859944338069e-02	1.338907196722e+00	4.427894589024e+00	5.439500414553e-03	3.800897211248e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.400000000000e+01	1.872783895032e+03	5.591652873409e-02	1.373689863909e+00	4.846782099957e+00	-2.927724892037e-02	2.452289489820e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.500000000000e+01	1.876306594477e+03	2.065690232669e-02	1.379772699492e+00	2.198616789401e+00	-3.492489354970e-02	-1.298614355270e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.600000000000e+01	1.882405902872e+03	-1.381139437672e-03	1.356928633445e+00	1.000000000000e+01	-8.618210360400e-03	-2.377667144032e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.700000000000e+01	1.883834369557e+03	-5.102629563055e-03	1.334786567682e+00	-7.143066628923e+00	-1.482802157328e-03	-2.097658165608e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.800000000000e+01	1.864191302928e+03	-6.178844440540e-03	1.316990022553e+00	-3.214306662892e+01	-6.979470709673e-04	-1.577169496737e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.900000000000e+01	1.836718664035e+03	-6.465247033663e-03	1.300079976681e+00	-2.280221115751e+01	1.343295025597e-04	-1.962227600152e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.000000000000e+01	1.826416452878e+03	-5.177045330952e-03	1.270644028727e+00	2.197788842494e+00	3.184078610864e-03	-3.828120067468e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.100000000000e+01	1.829078995241e+03	-1.227422296018e-03	1.233550484380e+00	3.127295884520e+00	3.489048345754e-03	-3.566857127685e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.200000000000e+01	1.831653658190e+03	-1.783464911477e-03	1.198602052390e+00	2.022030013542e+00	-7.248610961565e-03	-3.451322202942e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.300000000000e+01	1.834784197881e+03	-1.958159827609e-02	1.168690553190e+00	4.239049367237e+00	-2.803367643562e-02	-2.161663746000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.400000000000e+01	1.838638296181e+03	-5.390695482584e-02	1.160181187012e+00	3.469147234014e+00	-3.768982495177e-02	6.135056173018e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.500000000000e+01	1.842675262901e+03	-8.486975109188e-02	1.182019845052e+00	4.604786204802e+00	-1.811262369930e-02	3.517297754855e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.600000000000e+01	1.846570097154e+03	-8.507944452128e-02	1.221395501241e+00	3.184882301658e+00	1.672994060115e-02	3.926293372463e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.700000000000e+01	1.851054007556e+03	-5.772452379342e-02	1.253462773995e+00	5.782938502264e+00	3.312466707793e-02	2.363043455193e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.800000000000e+01	1.855234178280e+03	-2.274837772528e-02	1.272040388933e+00	2.577402946589e+00	3.751141055029e-02	1.573354245154e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.900000000000e+01	1.858744793256e+03	1.578475975576e-02	1.287334989229e+00	4.443827004498e+00	3.761066328971e-02	1.577517084618e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.000000000000e+02	1.863449658076e+03	4.973556460503e-02	1.306867263356e+00	4.965902635352e+00	2.879975632088e-02	2.504099201188e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.010000000000e+02	1.868146556688e+03	6.859944338069e-02	1.338907196722e+00	4.427894589024e+00	5.439500414553e-03	3.800897211248e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.020000000000e+02	1.872783895032e+03	5.591652873409e-02	1.373689863909e+00	4.846782099957e+00	-2.927724892037e-02	2.452289489820e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.030000000000e+02	1.876306594477e+03	2.065690232669e-02	1.379772699492e+00	2.198616789401e+00	-3.492489354970e-02	-1.298614355270e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.040000000000e+02	1.882405902872e+03	-1.381139437672e-03	1.356928633445e+00	1.000000000000e+01	-8.618210360400e-03	-2.377667144032e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.050000000000e+02	1.883834369557e+03	-5.102629563055e-03	1.334786567682e+00	-7.143066628923e+00	-1.482802157328e-03	-2.097658165608e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.060000000000e+02	1.864191302928e+03	-6.178844440540e-03	1.316990022553e+00	-3.214306662892e+01	-6.979470709673e-04	-1.577169496737e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.070000000000e+02	1.836718664035e+03	-6.465247033663e-03	1.300079976681e+00	-2.280221115751e+01	1.343295025597e-04	-1.962227600152e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.080000000000e+02	1.826416452878e+03	-5.177045330952e-03	1.270644028727e+00	2.197788842494e+00	3.184078610864e-03	-3.828120067468e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.090000000000e+02	1.829078995241e+03	-1.227422296018e-03	1.233550484380e+00	3.127295884520e+00	3.489048345754e-03	-3.566857127685e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.100000000000e+02	1.831653658190e+03	-1.783464911477e-03	1.198602052390e+00	2.022030013542e+00	-7.248610961565e-03	-3.451322202942e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.110000000000e+02	1.834784197881e+03	-1.958159827609e-02	1.168690553190e+00	4.239049367237e+00	-2.803367643562e-02	-2.161663746000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.120000000000e+02	1.838638296181e+03	-5.390695482584e-02	1.160181187012e+00	3.469147234014e+00	-3.768982495177e-02	6.135056173018e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.130000000000e+02	1.842675262901e+03	-8.486975109188e-02	1.182019845052e+00	4.604786204802e+00	-1.811262369930e-02	3.517297754855e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.140000000000e+02	1.846570097154e+03	-8.507944452128e-02	1.221395501241e+00	3.184882301658e+00	1.672994060115e-02	3.926293372463e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.150000000000e+02	1.851054007556e+03	-5.772452379342e-02	1.253462773995e+00	5.782938502264e+00	3.312466707793e-02	2.363043455193e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.160000000000e+02	1.855234178280e+03	-2.274837772528e-02	1.272040388933e+00	2.577402946589e+00	3.751141055029e-02	1.573354245154e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.170000000000e+02	1.858744793256e+03	1.578475975576e-02	1.287334989229e+00	4.443827004498e+00	3.761066328971e-02	1.577517084618e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.180000000000e+02	1.863449658076e+03	4.973556460503e-02	1.306867263356e+00	4.965902635352e+00	2.879975632088e-02	2.504099201188e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
